Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE10_ENERGY (J),CORE10_FREQ (MHZ),CORE10_PSTATE,CORE10_VOLT (V),CORE11_ENERGY (J),CORE11_FREQ (MHZ),CORE11_PSTATE,CORE11_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1721499160355,2764669.9795074463,4700,1,0.30000000000000004,1422865.416595459,4700,1,0.30000000000000004,1899174.6905975342,4700,1,0.30000000000000004,1545637.1112670898,4700,1,0.30000000000000004,1559011.8917999268,4700,1,0.30000000000000004,1565517.822479248,4700,1,0.30000000000000004,1587696.774673462,4700,1,0.30000000000000004,1666150.8754119873,4700,1,0.30000000000000004,1841992.253829956,4700,1,0.30000000000000004,1340199.8934020996,4700,1,0.30000000000000004,1334610.332977295,4700,1,0.30000000000000004,1406286.70993042,4700,1,0.30000000000000004,210945303.217453,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4.545454502105713,0,0,0,0,0,0,0,66480525312,2147479552,40776458240,0
199,1721499160356,2764669.980911255,4700,1,0.30000000000000004,1422865.4174346924,4700,1,0.30000000000000004,1899174.700454712,4700,1,0.30000000000000004,1545637.1125946045,4700,1,0.30000000000000004,1559011.9019470215,4700,1,0.30000000000000004,1565517.8236846924,4700,1,0.30000000000000004,1587696.7759094238,4700,1,0.30000000000000004,1666150.876663208,4700,1,0.30000000000000004,1841992.254776001,4700,1,0.30000000000000004,1340199.894378662,4700,1,0.30000000000000004,1334610.3432617188,4700,1,0.30000000000000004,1406286.7125549316,4700,1,0.30000000000000004,210945303.31582642,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4.545454502105713,0,0,0,0,0,0,0,66480525312,2147479552,40778006528,0
199,1721499160556,2764670.326187134,4700,1,0.30000000000000004,1422865.7054901123,4700,1,0.30000000000000004,1899174.97756958,4700,1,0.30000000000000004,1545637.3529052734,4700,1,0.30000000000000004,1559012.8309020996,4700,1,0.30000000000000004,1565518.0626831055,4700,1,0.30000000000000004,1587696.9627075195,4700,1,0.30000000000000004,1666151.095626831,4700,1,0.30000000000000004,1841992.448791504,4700,1,0.30000000000000004,1340200.1763000488,4700,1,0.30000000000000004,1334610.7484283447,4700,1,0.30000000000000004,1406287.0753173828,4700,1,0.30000000000000004,210945313.41007996,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,4.761904716491699,9.523809432983398,4.761904716491699,4.761904716491699,5,0,0,4.761904716491699,0,0,0,5,90.47618865966797,9.523809432983398,19.047618865966797,9.523809432983398,10,0,0,0,0,5,20,4.761904716491699,66480525312,2147479552,40790454272,0
199,1721499160756,2764670.5929107666,4700,1,0.30000000000000004,1422866.0659179688,4700,1,0.30000000000000004,1899175.3568725586,4700,1,0.30000000000000004,1545637.5759277344,4700,1,0.30000000000000004,1559013.8421020508,4700,1,0.30000000000000004,1565518.3227386475,4700,1,0.30000000000000004,1587697.3148498535,4700,1,0.30000000000000004,1666151.3314056396,4700,1,0.30000000000000004,1841992.7525634766,4700,1,0.30000000000000004,1340200.5256500244,4700,1,0.30000000000000004,1334611.0338134766,4700,1,0.30000000000000004,1406287.315979004,4700,1,0.30000000000000004,210945324.02082825,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,5.263157844543457,0,10.526315689086914,5.263157844543457,10,5,5,0,0,5.263157844543457,10.526315689086914,5,100,14.285715103149414,0,19.047618865966797,20,5,5.263157844543457,5,10.526315689086914,20,10.526315689086914,9.523809432983398,66480525312,2147479552,40889565184,0
199,1721499160956,2764670.6629486084,4700,1,0.30000000000000004,1422866.1731567383,4700,1,0.30000000000000004,1899175.4839782715,4700,1,0.30000000000000004,1545637.6547393799,4700,1,0.30000000000000004,1559014.842514038,4700,1,0.30000000000000004,1565518.4268798828,4700,1,0.30000000000000004,1587697.6513824463,4700,1,0.30000000000000004,1666151.3883209229,4700,1,0.30000000000000004,1841992.8660125732,4700,1,0.30000000000000004,1340200.6254882813,4700,1,0.30000000000000004,1334611.1709594727,4700,1,0.30000000000000004,1406287.5992584229,4700,1,0.30000000000000004,210945332.92355347,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,0,0,100,5,20,0,5,0,5.263157844543457,0,0,0,0,0,66480525312,2147479552,40892477440,0
199,1721499161156,2764670.6731262207,4700,1,0.30000000000000004,1422866.2722167969,4700,1,0.30000000000000004,1899176.517364502,4700,1,0.30000000000000004,1545637.6628112793,4700,1,0.30000000000000004,1559015.8410186768,4700,1,0.30000000000000004,1565518.5030975342,4700,1,0.30000000000000004,1587697.8079223633,4700,1,0.30000000000000004,1666151.395767212,4700,1,0.30000000000000004,1841992.8833465576,4700,1,0.30000000000000004,1340200.7131958008,4700,1,0.30000000000000004,1334611.2534332275,4700,1,0.30000000000000004,1406287.6380310059,4700,1,0.30000000000000004,210945341.9887848,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,0,0,0,80.95238494873047,0,0,0,0,0,0,0,0,100,0,0,4.761904716491699,5,0,0,0,0,0,0,0,66480525312,2147479552,40894771200,0
199,1721499161356,2764670.681411743,4700,1,0.30000000000000004,1422866.3163146973,4700,1,0.30000000000000004,1899177.574584961,4700,1,0.30000000000000004,1545637.669555664,4700,1,0.30000000000000004,1559016.8372955322,4700,1,0.30000000000000004,1565518.7261810303,4700,1,0.30000000000000004,1587697.814819336,4700,1,0.30000000000000004,1666151.4024505615,4700,1,0.30000000000000004,1841992.893585205,4700,1,0.30000000000000004,1340200.775543213,4700,1,0.30000000000000004,1334611.2694244385,4700,1,0.30000000000000004,1406287.6450653076,4700,1,0.30000000000000004,210945351.11323547,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,0,0,0,89.47368621826172,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66480525312,2147479552,40901185536,0
199,1721499161556,2764670.6881866455,4700,1,0.30000000000000004,1422866.3488769531,4700,1,0.30000000000000004,1899179.1438903809,4700,1,0.30000000000000004,1545637.6758422852,4700,1,0.30000000000000004,1559017.8375701904,4700,1,0.30000000000000004,1565518.9556427002,4700,1,0.30000000000000004,1587697.8215026855,4700,1,0.30000000000000004,1666151.4086761475,4700,1,0.30000000000000004,1841992.910522461,4700,1,0.30000000000000004,1340200.7973480225,4700,1,0.30000000000000004,1334611.2865142822,4700,1,0.30000000000000004,1406287.6513824463,4700,1,0.30000000000000004,210945360.63136292,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,5,0,0,0,66480525312,2147479552,40903430144,0
199,1721499161756,2764670.694595337,4700,1,0.30000000000000004,1422866.3554077148,4700,1,0.30000000000000004,1899180.7207641602,4700,1,0.30000000000000004,1545637.6844024658,4700,1,0.30000000000000004,1559018.8280334473,4700,1,0.30000000000000004,1565519.1821289063,4700,1,0.30000000000000004,1587697.831237793,4700,1,0.30000000000000004,1666151.4179382324,4700,1,0.30000000000000004,1841992.9166564941,4700,1,0.30000000000000004,1340200.803970337,4700,1,0.30000000000000004,1334611.2932281494,4700,1,0.30000000000000004,1406287.6584320068,4700,1,0.30000000000000004,210945370.06459045,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,5,0,0,0,0,0,0,66480525312,2147479552,40906887168,0
199,1721499161956,2764670.739089966,4700,1,0.30000000000000004,1422866.384109497,4700,1,0.30000000000000004,1899181.0907592773,4700,1,0.30000000000000004,1545637.7214660645,4700,1,0.30000000000000004,1559019.8488006592,4700,1,0.30000000000000004,1565519.5350952148,4700,1,0.30000000000000004,1587698.3778686523,4700,1,0.30000000000000004,1666151.5876922607,4700,1,0.30000000000000004,1841992.9529571533,4700,1,0.30000000000000004,1340201.2206115723,4700,1,0.30000000000000004,1334611.3290863037,4700,1,0.30000000000000004,1406287.7004089355,4700,1,0.30000000000000004,210945379.73446655,400,400,400,400,400,400,400,400,400,400,400,4690,4690,400,400,4690,4690,400,400,400,400,400,400,400,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,5,0,0,0,0,0,0,66480525312,2147479552,40911679488,0
