Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE10_ENERGY (J),CORE10_FREQ (MHZ),CORE10_PSTATE,CORE10_VOLT (V),CORE11_ENERGY (J),CORE11_FREQ (MHZ),CORE11_PSTATE,CORE11_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1721504541466,2772156.897644043,4700,1,0.30000000000000004,1426791.8827209473,4700,1,0.30000000000000004,1903770.4117889404,4700,1,0.30000000000000004,1550174.9375915527,4700,1,0.30000000000000004,1562727.3215332031,4700,1,0.30000000000000004,1569866.0056152344,4700,1,0.30000000000000004,1592593.8657989502,4700,1,0.30000000000000004,1670918.9525299072,4700,1,0.30000000000000004,1848636.2649993896,4700,1,0.30000000000000004,1344530.9445343018,4700,1,0.30000000000000004,1338436.1944274902,4700,1,0.30000000000000004,1410214.1729125977,4700,1,0.30000000000000004,211177633.31304932,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,7.692307949066162,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66480525312,2147479552,40743632896,0
199,1721504541467,2772156.9128723145,4700,1,0.30000000000000004,1426791.8847961426,4700,1,0.3062499999999999,1903770.4211425781,4700,1,0.3062499999999999,1550174.9396820068,4700,1,0.30000000000000004,1562727.323791504,4700,1,0.30000000000000004,1569866.0173034668,4700,1,0.30000000000000004,1592593.8695831299,4700,1,0.30000000000000004,1670918.9546356201,4700,1,0.30000000000000004,1848636.2689666748,4700,1,0.30000000000000004,1344530.9460601807,4700,1,0.3062499999999999,1338436.195968628,4700,1,0.3062499999999999,1410214.174255371,4700,1,0.3062499999999999,211177633.4154663,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,7.692307949066162,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66480525312,2147479552,40747245568,0
199,1721504541667,2772157.2139587402,4700,1,0.30000000000000004,1426792.0953216553,4700,1,0.30000000000000004,1903771.3267974854,4700,1,0.30000000000000004,1550175.2705841064,4700,1,0.30000000000000004,1562727.6081237793,4700,1,0.30000000000000004,1569866.1827087402,4700,1,0.30000000000000004,1592594.175201416,4700,1,0.30000000000000004,1670919.1488800049,4700,1,0.30000000000000004,1848636.5254211426,4700,1,0.30000000000000004,1344531.1703796387,4700,1,0.30000000000000004,1338436.4292144775,4700,1,0.30000000000000004,1410214.3142852783,4700,1,0.30000000000000004,211177643.07661438,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,10,20,0,95,10,0,9.523809432983398,0,0,0,0,5,9.523809432983398,4.545454502105713,0,5,0,4.761904716491699,10,0,0,5,5,0,66480525312,2147479552,40753688576,0
199,1721504541867,2772157.5027770996,4700,1,0.3062499999999999,1426792.4521942139,4700,1,0.3062499999999999,1903772.2855682373,4700,1,0.3062499999999999,1550175.5090179443,4700,1,0.3062499999999999,1562727.9379882813,4700,1,0.3062499999999999,1569866.4582061768,4700,1,0.3062499999999999,1592594.5330963135,4700,1,0.3062499999999999,1670919.5226745605,4700,1,0.3062499999999999,1848636.8177947998,4700,1,0.3062499999999999,1344531.5081176758,4700,1,0.3062499999999999,1338436.8227996826,4700,1,0.3062499999999999,1410214.5759124756,4700,1,0.3062499999999999,211177653.73623657,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,14.285715103149414,47.36842346191406,10,5,15.000000953674316,5,0,5,5.263157844543457,5.263157844543457,0,10.526315689086914,15.000000953674316,5,55,10.526315689086914,10,14.285715103149414,14.285715103149414,10.526315689086914,19.047618865966797,5.263157844543457,66480525312,2147479552,40861097984,0
199,1721504542067,2772157.6224212646,4700,1,0.30000000000000004,1426792.524093628,4700,1,0.30000000000000004,1903773.2407836914,4700,1,0.30000000000000004,1550175.7168579102,4700,1,0.30000000000000004,1562728.0476989746,4700,1,0.30000000000000004,1569866.570022583,4700,1,0.30000000000000004,1592594.6856689453,4700,1,0.30000000000000004,1670919.595550537,4700,1,0.30000000000000004,1848636.892715454,4700,1,0.30000000000000004,1344531.600769043,4700,1,0.30000000000000004,1338437.0775604248,4700,1,0.30000000000000004,1410214.7003326416,4700,1,0.30000000000000004,211177662.18112183,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,5,0,0,0,0,5.263157844543457,0,5.263157844543457,5.263157844543457,0,0,0,0,0,4.761904716491699,0,100,0,0,0,5,0,5,0,66480525312,2147479552,40869797888,0
199,1721504542267,2772157.768600464,4700,1,0.30000000000000004,1426792.5372924805,4700,1,0.30000000000000004,1903774.1857299805,4700,1,0.30000000000000004,1550176.6640625,4700,1,0.30000000000000004,1562728.0808258057,4700,1,0.30000000000000004,1569866.617904663,4700,1,0.30000000000000004,1592594.7905731201,4700,1,0.30000000000000004,1670919.7061462402,4700,1,0.30000000000000004,1848636.9353790283,4700,1,0.30000000000000004,1344531.6203308105,4700,1,0.30000000000000004,1338437.2914276123,4700,1,0.30000000000000004,1410214.7128601074,4700,1,0.30000000000000004,211177671.02043152,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,9.090909004211426,10.526315689086914,0,0,0,60.000003814697266,5,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,100,0,0,0,0,0,0,0,66480525312,2147479552,40871133184,0
199,1721504542467,2772157.81829834,4700,1,0.30000000000000004,1426792.5585479736,4700,1,0.30000000000000004,1903775.1238555908,4700,1,0.30000000000000004,1550177.8229980469,4700,1,0.30000000000000004,1562728.1107025146,4700,1,0.30000000000000004,1569866.6251831055,4700,1,0.30000000000000004,1592594.8054962158,4700,1,0.30000000000000004,1670919.7472686768,4700,1,0.30000000000000004,1848636.9525146484,4700,1,0.30000000000000004,1344531.6301879883,4700,1,0.30000000000000004,1338437.492401123,4700,1,0.30000000000000004,1410214.7198486328,4700,1,0.30000000000000004,211177679.9006958,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,66480525312,2147479552,40876728320,0
199,1721504542667,2772157.878890991,4700,1,0.30000000000000004,1426792.570465088,4700,1,0.30000000000000004,1903776.068222046,4700,1,0.30000000000000004,1550179.4133605957,4700,1,0.30000000000000004,1562728.1182098389,4700,1,0.30000000000000004,1569866.6314086914,4700,1,0.30000000000000004,1592594.811843872,4700,1,0.30000000000000004,1670919.8077545166,4700,1,0.30000000000000004,1848636.95993042,4700,1,0.30000000000000004,1344531.637298584,4700,1,0.30000000000000004,1338437.6457977295,4700,1,0.30000000000000004,1410214.7302856445,4700,1,0.30000000000000004,211177689.18615723,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,4.761904716491699,100,0,0,0,0,0,0,0,66480525312,2147479552,40878862336,0
199,1721504542867,2772157.8906707764,4700,1,0.30000000000000004,1426792.5767364502,4700,1,0.30000000000000004,1903777.0129089355,4700,1,0.30000000000000004,1550181.0842895508,4700,1,0.30000000000000004,1562728.1257781982,4700,1,0.30000000000000004,1569866.6375427246,4700,1,0.30000000000000004,1592594.8180847168,4700,1,0.30000000000000004,1670919.8159942627,4700,1,0.30000000000000004,1848636.9663543701,4700,1,0.30000000000000004,1344531.6434783936,4700,1,0.30000000000000004,1338437.654006958,4700,1,0.30000000000000004,1410214.8771820068,4700,1,0.30000000000000004,211177698.54071045,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,66480525312,2147479552,40883167232,0
199,1721504543067,2772157.9797210693,4700,1,0.30000000000000004,1426792.7460021973,4700,1,0.30000000000000004,1903777.9496765137,4700,1,0.30000000000000004,1550181.5323944092,4700,1,0.30000000000000004,1562728.6136322021,4700,1,0.30000000000000004,1569866.8173828125,4700,1,0.30000000000000004,1592595.1837615967,4700,1,0.30000000000000004,1670919.8626098633,4700,1,0.30000000000000004,1848636.999420166,4700,1,0.30000000000000004,1344531.678604126,4700,1,0.30000000000000004,1338437.7284698486,4700,1,0.30000000000000004,1410215.0234985352,4700,1,0.30000000000000004,211177708.1207428,4690,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,4.761904716491699,4.761904716491699,0,0,0,40,0,0,33.333335876464844,0,0,0,31.57894515991211,0,0,10,100,9.523809432983398,0,0,0,4.761904716491699,0,0,66480525312,2147479552,40890736640,0
