Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE10_ENERGY (J),CORE10_FREQ (MHZ),CORE10_PSTATE,CORE10_VOLT (V),CORE11_ENERGY (J),CORE11_FREQ (MHZ),CORE11_PSTATE,CORE11_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CORE8_ENERGY (J),CORE8_FREQ (MHZ),CORE8_PSTATE,CORE8_VOLT (V),CORE9_ENERGY (J),CORE9_FREQ (MHZ),CORE9_PSTATE,CORE9_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1721507102542,2775619.8534698486,4700,1,0.30000000000000004,1428550.7803497314,4700,1,0.30000000000000004,1906071.4330291748,4700,1,0.30000000000000004,1552214.3604278564,4700,1,0.30000000000000004,1564990.679550171,4700,1,0.30000000000000004,1571933.4297027588,4700,1,0.30000000000000004,1594722.695388794,4700,1,0.30000000000000004,1673347.8162841797,4700,1,0.30000000000000004,1851473.1779174805,4700,1,0.30000000000000004,1346315.0709228516,4700,1,0.30000000000000004,1340353.197265625,4700,1,0.30000000000000004,1412137.472000122,4700,1,0.30000000000000004,211287968.02944946,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,100,0,0,0,0,3.846153974533081,0,0,0,0,0,4,0,0,0,66480525312,2147479552,40738430976,0
199,1721507102543,2775619.8554992676,4700,1,0.30000000000000004,1428550.782043457,4700,1,0.30000000000000004,1906071.4341430664,4700,1,0.30000000000000004,1552214.3629302979,4700,1,0.30000000000000004,1564990.6816101074,4700,1,0.30000000000000004,1571933.4313964844,4700,1,0.30000000000000004,1594722.6970367432,4700,1,0.30000000000000004,1673347.8266906738,4700,1,0.30000000000000004,1851473.1876678467,4700,1,0.30000000000000004,1346315.081375122,4700,1,0.30000000000000004,1340353.1987304688,4700,1,0.30000000000000004,1412137.47315979,4700,1,0.30000000000000004,211287968.13305664,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,100,0,0,0,0,3.846153974533081,0,0,0,0,0,4,0,0,0,66480525312,2147479552,40741011456,0
199,1721507102743,2775620.153137207,4700,1,0.30000000000000004,1428550.9879455566,4700,1,0.30000000000000004,1906071.7940368652,4700,1,0.30000000000000004,1552214.6954345703,4700,1,0.30000000000000004,1564990.9521026611,4700,1,0.30000000000000004,1571933.6889038086,4700,1,0.30000000000000004,1594722.9030761719,4700,1,0.30000000000000004,1673348.7974090576,4700,1,0.30000000000000004,1851473.5155029297,4700,1,0.30000000000000004,1346315.4053955078,4700,1,0.30000000000000004,1340353.4609069824,4700,1,0.30000000000000004,1412137.6829071045,4700,1,0.30000000000000004,211287978.22366333,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,5,0,4.761904716491699,5,4.761904716491699,5,0,9.523809432983398,0,80,15.789472579956055,10,4.761904716491699,0,0,0,15.000000953674316,0,4.761904716491699,14.285715103149414,9.523809432983398,10.526315689086914,13.636363983154297,4.761904716491699,66480525312,2147479552,40758640640,0
199,1721507102943,2775620.5634918213,4700,1,0.30000000000000004,1428551.3196868896,4700,1,0.30000000000000004,1906072.241821289,4700,1,0.30000000000000004,1552214.966369629,4700,1,0.30000000000000004,1564991.1939544678,4700,1,0.30000000000000004,1571934.1027832031,4700,1,0.30000000000000004,1594723.7212982178,4700,1,0.30000000000000004,1673349.3672943115,4700,1,0.30000000000000004,1851473.8434295654,4700,1,0.30000000000000004,1346315.7987365723,4700,1,0.30000000000000004,1340353.737411499,4700,1,0.30000000000000004,1412137.9573364258,4700,1,0.30000000000000004,211287989.55177307,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,5,0,4.761904716491699,5,4.761904716491699,5,0,9.523809432983398,0,80,15.789472579956055,10,4.761904716491699,0,0,0,15.000000953674316,0,4.761904716491699,14.285715103149414,9.523809432983398,10.526315689086914,13.636363983154297,4.761904716491699,66480525312,2147479552,40881078272,0
199,1721507103143,2775620.663269043,4700,1,0.30000000000000004,1428551.532989502,4700,1,0.30000000000000004,1906072.3103027344,4700,1,0.30000000000000004,1552215.0331726074,4700,1,0.30000000000000004,1564991.2628479004,4700,1,0.30000000000000004,1571934.1247406006,4700,1,0.30000000000000004,1594724.7275543213,4700,1,0.30000000000000004,1673349.6047210693,4700,1,0.30000000000000004,1851474.0813293457,4700,1,0.30000000000000004,1346315.9427947998,4700,1,0.30000000000000004,1340353.8873901367,4700,1,0.30000000000000004,1412138.0207061768,4700,1,0.30000000000000004,211287998.1862793,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,10.256410598754883,2.5641026496887207,12.820513725280762,14.285715103149414,7.500000476837158,2.5,5,10,0,2.5641026496887207,12.5,0,2.5,2.6315789222717285,5.128205299377441,5.128205299377441,10,2.5,87.17948913574219,15.384615898132324,2.5,10,5.128205299377441,7.317072868347168,66480525312,2147479552,40860786688,0
199,1721507103343,2775620.6713867188,4700,1,0.30000000000000004,1428552.690750122,4700,1,0.30000000000000004,1906072.3178405762,4700,1,0.30000000000000004,1552215.0404815674,4700,1,0.30000000000000004,1564991.26953125,4700,1,0.30000000000000004,1571934.1310272217,4700,1,0.30000000000000004,1594725.732788086,4700,1,0.30000000000000004,1673349.8370056152,4700,1,0.30000000000000004,1851474.124282837,4700,1,0.30000000000000004,1346315.9760284424,4700,1,0.30000000000000004,1340353.8944091797,4700,1,0.30000000000000004,1412138.0283966064,4700,1,0.30000000000000004,211288007.24667358,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.761904716491699,0,0,0,66480525312,2147479552,40866914304,0
199,1721507103543,2775620.693344116,4700,1,0.30000000000000004,1428553.8574829102,4700,1,0.30000000000000004,1906072.3268585205,4700,1,0.30000000000000004,1552215.0509033203,4700,1,0.30000000000000004,1564991.277206421,4700,1,0.30000000000000004,1571934.1401367188,4700,1,0.30000000000000004,1594726.731262207,4700,1,0.30000000000000004,1673350.07762146,4700,1,0.30000000000000004,1851474.1961517334,4700,1,0.30000000000000004,1346315.995803833,4700,1,0.30000000000000004,1340353.9029083252,4700,1,0.30000000000000004,1412138.039489746,4700,1,0.30000000000000004,211288016.57962036,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,88.8888931274414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,66480525312,2147479552,40871055360,0
199,1721507103743,2775620.7085113525,4700,1,0.30000000000000004,1428555.484512329,4700,1,0.30000000000000004,1906072.3394622803,4700,1,0.30000000000000004,1552215.0571289063,4700,1,0.30000000000000004,1564991.2841339111,4700,1,0.30000000000000004,1571934.1463165283,4700,1,0.30000000000000004,1594727.7372131348,4700,1,0.30000000000000004,1673350.3059997559,4700,1,0.30000000000000004,1851474.2214508057,4700,1,0.30000000000000004,1346316.0020599365,4700,1,0.30000000000000004,1340353.914932251,4700,1,0.30000000000000004,1412138.0469360352,4700,1,0.30000000000000004,211288026.04930115,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.761904716491699,0,4.761904716491699,0,66480525312,2147479552,40872226816,0
199,1721507103943,2775620.715789795,4700,1,0.30000000000000004,1428556.8845214844,4700,1,0.30000000000000004,1906072.3463897705,4700,1,0.30000000000000004,1552215.0634002686,4700,1,0.30000000000000004,1564991.2904815674,4700,1,0.30000000000000004,1571934.1527557373,4700,1,0.30000000000000004,1594728.7429656982,4700,1,0.30000000000000004,1673350.5372772217,4700,1,0.30000000000000004,1851474.2432098389,4700,1,0.30000000000000004,1346316.0083618164,4700,1,0.30000000000000004,1340353.9211883545,4700,1,0.30000000000000004,1412138.0541687012,4700,1,0.30000000000000004,211288035.41677856,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,66480525312,2147479552,40877146112,0
199,1721507104143,2775620.9021759033,4700,1,0.3062499999999999,1428557.0440979004,4700,1,0.3062499999999999,1906072.8668518066,4700,1,0.3062499999999999,1552215.2067871094,4700,1,0.3062499999999999,1564991.3288574219,4700,1,0.3062499999999999,1571934.1624908447,4700,1,0.3062499999999999,1594729.7430419922,4700,1,0.3062499999999999,1673351.05569458,4700,1,0.3062499999999999,1851474.3350067139,4700,1,0.3062499999999999,1346316.2117919922,4700,1,0.3062499999999999,1340354.2523345947,4700,1,0.3062499999999999,1412138.4639129639,4700,1,0.3062499999999999,211288045.6158142,4689,400,400,400,400,400,400,400,400,4690,400,400,400,400,400,400,400,400,400,400,400,400,400,400,0,0,0,33.333335876464844,10,0,0,0,0,0,0,0,0,15.000000953674316,19.047618865966797,0,0,0,100,23.809524536132813,0,15.789472579956055,5.555555820465088,20,66480525312,2147479552,40885862400,0
